OrderID,Order Date,Location,Order Status,Payment Method,Preparation Start time,Preparation End time,Delivery Start Time,Delivery End Time,Item Quantity,Item,Price of Item,Total Amount,Weekday Classification,Meal Time,Order Time,Stock Out Items,Revenue Loss,Preparation time,Driver Assign Time,Delivery Time,Actual Time,Average Expected Time,Bonus Time,Order Delivery Details
OD0288,11/16/2024,Koramangala,Delivered,UPI,6:33:41 PM,6:57:41 PM,6:59:41 PM,7:09:41 PM,3,Pasta,250,750,Weekend,Evening,Peak time,0,0,24,2,10,36,41,20,No issuse
OD0631,11/10/2024,Jayanagar,Delivered,Credit Card,12:12:59 PM,12:57:59 PM,12:59:59 PM,1:10:59 PM,1,Paneer Tikka,180,180,Weekend,Noon,Non-Peak Time,0,0,45,2,11,58,35,5,Delayed
OD1694,11/10/2024,Jayanagar,Delivered,COD,9:28:34 PM,10:15:34 PM,10:17:34 PM,10:52:34 PM,1,Burger,210,210,Weekend,Night,Peak time,0,0,47,2,35,84,30,20,Delayed
OD0898,11/14/2024,Koramangala,Delivered,Online Payment,9:07:04 PM,9:22:04 PM,9:24:04 PM,9:51:04 PM,4,Butter Naan,40,160,Weekday,Night,Peak time,0,0,15,2,27,44,22,20,Delayed
OD0762,11/30/2024,Koramangala,Delivered,Credit Card,9:40:34 AM,10:05:34 AM,10:18:34 AM,10:28:34 AM,4,Masala Dosa,120,480,Weekend,Morning,Peak time,0,0,25,13,10,48,24,20,Delayed
OD1628,11/25/2024,Indiranagar,Delivered,Credit Card,6:13:38 PM,6:35:38 PM,6:37:38 PM,6:55:38 PM,3,Noodles,250,750,Weekday,Evening,Peak time,0,0,22,2,18,42,27,20,No issuse
OD2057,11/30/2024,Indiranagar,Delivered,COD,2:40:01 PM,3:00:01 PM,3:03:01 PM,3:15:01 PM,1,Pasta,250,250,Weekend,Noon,Non-Peak Time,0,0,20,3,12,35,46,5,No issuse
OD0763,11/12/2024,Indiranagar,Delivered,UPI,3:25:03 PM,3:45:03 PM,3:47:03 PM,4:01:03 PM,3,Samosa,20,60,Weekday,Evening,Non-Peak Time,0,0,20,2,14,36,27,5,Delayed
OD1695,11/26/2024,Koramangala,Delivered,COD,8:55:47 PM,9:15:47 PM,9:17:47 PM,9:31:47 PM,2,Veg Biryani,290,580,Weekday,Night,Peak time,0,0,20,2,14,36,37,20,No issuse
OD0497,11/8/2024,HSR Layout,Delivered,Online Payment,8:01:22 PM,8:12:22 PM,8:15:22 PM,8:38:22 PM,2,Mutton Biryani,390,780,Weekend,Night,Peak time,0,0,11,3,23,37,57,20,No issuse
OD1950,11/29/2024,Koramangala,Cancelled,Not Required,,,,,0,Chicken Biryani,350,0,Weekend,Morning,Non-Peak Time,2,700,0,0,0,0,0,0,Cancelled
OD0289,11/5/2024,MG Road,Delivered,COD,11:54:42 PM,12:10:42 AM,12:16:42 AM,12:28:42 AM,2,Veg Biryani,290,580,Weekday,Night,Non-Peak Time,0,0,16,6,12,34,47,5,No issuse
OD1696,11/24/2024,MG Road,Delivered,Credit Card,5:19:51 PM,5:39:51 PM,5:41:51 PM,5:51:51 PM,2,Chole Bhature,200,400,Weekend,Evening,Non-Peak Time,0,0,20,2,10,32,44,5,No issuse
OD1359,11/21/2024,MG Road,Delivered,Credit Card,8:10:47 PM,8:44:47 PM,8:56:47 PM,9:27:47 PM,2,Aloo Paratha,110,220,Weekday,Night,Peak time,0,0,34,12,31,77,32,20,Delayed
OD1697,11/26/2024,Whitefield,Delivered,Online Payment,4:55:21 PM,5:15:21 PM,5:21:21 PM,5:36:21 PM,5,Samosa,20,100,Weekday,Evening,Non-Peak Time,0,0,20,6,15,41,27,5,Delayed
OD0142,11/3/2024,Malleswaram,Delivered,COD,12:42:24 PM,1:02:24 PM,1:04:24 PM,1:16:24 PM,5,Samosa,20,100,Weekend,Noon,Non-Peak Time,0,0,20,2,12,34,22,5,Delayed
OD1698,11/26/2024,HSR Layout,Delivered,UPI,10:17:55 AM,10:32:55 AM,10:34:55 AM,10:54:55 AM,3,Idli,65,195,Weekday,Morning,Non-Peak Time,0,0,15,2,20,37,37,5,No issuse
OD0068,11/2/2024,Marathahalli,Delivered,UPI,3:00:30 PM,3:54:30 PM,3:56:30 PM,4:26:30 PM,1,Hakka Noodles,260,260,Weekend,Evening,Non-Peak Time,0,0,54,2,30,86,28,5,Delayed
OD1274,11/20/2024,HSR Layout,Delivered,COD,9:49:28 PM,10:32:28 PM,10:44:28 PM,11:23:28 PM,2,Pasta,250,500,Weekday,Night,Peak time,0,0,43,12,39,94,51,20,Delayed
OD0958,11/15/2024,Whitefield,Delivered,Credit Card,7:20:43 PM,8:07:43 PM,8:09:43 PM,8:42:43 PM,1,Sushi,350,350,Weekend,Night,Peak time,0,0,47,2,33,82,43,20,Delayed
OD0698,11/9/2024,HSR Layout,Delivered,COD,11:35:11 PM,11:58:11 PM,12:00:11 AM,12:12:11 AM,2,Fried Rice,250,500,Weekend,Night,Non-Peak Time,0,0,23,2,12,37,42,5,No issuse
OD0699,11/11/2024,Whitefield,Delivered,Online Payment,3:30:55 PM,4:19:55 PM,4:21:55 PM,4:39:55 PM,3,Butter Chicken,315,945,Weekday,Evening,Non-Peak Time,0,0,49,2,18,69,32,5,Delayed
OD2058,11/8/2024,Brigade Road,Delivered,Credit Card,8:00:54 AM,8:20:54 AM,8:25:54 AM,8:40:54 AM,1,Puri Bhaji,150,150,Weekend,Morning,Peak time,0,0,20,5,15,40,39,20,No issuse
OD2059,11/15/2024,Marathahalli,Delivered,UPI,12:58:56 PM,1:25:56 PM,1:27:56 PM,1:38:56 PM,2,Hakka Noodles,260,520,Weekend,Noon,Non-Peak Time,0,0,27,2,11,40,28,5,Delayed
OD0498,11/8/2024,BTM Layout,Delivered,Online Payment,9:14:51 PM,9:24:51 PM,9:26:51 PM,9:58:51 PM,2,Chicken Curry,325,650,Weekend,Night,Peak time,0,0,10,2,32,44,37,20,No issuse
OD0829,11/13/2024,Jayanagar,Delivered,Credit Card,8:54:07 AM,9:22:07 AM,9:24:07 AM,10:11:07 AM,3,Idli,65,195,Weekday,Morning,Peak time,0,0,28,2,47,77,29,20,Delayed
OD1629,11/25/2024,Jayanagar,Delivered,UPI,1:37:15 PM,2:10:15 PM,2:12:15 PM,2:23:15 PM,1,Noodles,250,250,Weekday,Noon,Non-Peak Time,0,0,33,2,11,46,24,5,Delayed
OD1435,11/22/2024,BTM Layout,Delivered,UPI,7:51:45 AM,8:04:45 AM,8:16:45 AM,8:27:45 AM,1,Paneer Paratha,160,160,Weekend,Morning,Non-Peak Time,0,0,13,12,11,36,35,5,No issuse
OD0632,11/10/2024,Whitefield,Delivered,Online Payment,10:13:51 AM,10:52:51 AM,10:54:51 AM,11:14:51 AM,4,Masala Dosa,120,480,Weekend,Morning,Non-Peak Time,0,0,39,2,20,61,29,5,Delayed
OD0143,11/3/2024,Koramangala,Delivered,Credit Card,12:25:20 PM,12:37:20 PM,12:39:20 PM,12:50:20 PM,1,Fish Curry,190,190,Weekend,Noon,Non-Peak Time,0,0,12,2,11,25,27,5,No issuse
OD1822,11/28/2024,Jayanagar,Delivered,COD,8:31:51 PM,9:31:51 PM,9:33:51 PM,9:44:51 PM,1,Masala Dosa,120,120,Weekday,Night,Peak time,0,0,60,2,11,73,26,20,Delayed
OD1221,11/19/2024,Indiranagar,Delivered,Online Payment,3:51:40 PM,4:02:40 PM,4:04:40 PM,4:18:40 PM,1,Fish Curry,190,190,Weekday,Evening,Non-Peak Time,0,0,11,2,14,27,32,5,No issuse
OD1956,11/30/2024,Marathahalli,Delivered,COD,1:03:17 PM,1:18:17 PM,1:20:17 PM,1:49:17 PM,1,Paneer Tikka,180,180,Weekend,Noon,Non-Peak Time,0,0,15,2,29,46,33,5,Delayed
OD1699,11/22/2024,Koramangala,Delivered,Credit Card,2:03:17 PM,2:18:17 PM,2:20:17 PM,2:49:17 PM,3,Pizza,450,1350,Weekend,Noon,Non-Peak Time,0,0,15,2,29,46,38,5,Delayed
OD1957,11/30/2024,Koramangala,Delivered,COD,10:39:59 AM,10:57:59 AM,10:59:59 AM,11:10:59 AM,3,Aloo Paratha,110,330,Weekend,Morning,Non-Peak Time,0,0,18,2,11,31,22,5,Delayed
OD0959,11/15/2024,Jayanagar,Delivered,Credit Card,12:07:48 PM,12:46:48 PM,12:48:48 PM,12:59:48 PM,1,Burger,210,210,Weekend,Noon,Non-Peak Time,0,0,39,2,11,52,30,5,Delayed
OD2013,11/30/2024,Indiranagar,Cancelled,Not Required,,,,,0,Veg Biryani,290,0,Weekend,Morning,Non-Peak Time,2,580,0,0,0,0,0,0,Cancelled
OD1084,11/17/2024,HSR Layout,Delivered,Credit Card,6:13:49 PM,6:25:49 PM,6:27:49 PM,6:49:49 PM,5,Samosa,20,100,Weekend,Evening,Peak time,0,0,12,2,22,36,32,20,No issuse
OD1360,11/21/2024,Koramangala,Delivered,Credit Card,12:38:31 PM,12:49:31 PM,12:51:31 PM,1:04:31 PM,1,Idli,65,65,Weekday,Noon,Non-Peak Time,0,0,11,2,13,26,27,5,No issuse
OD1021,11/16/2024,Koramangala,Delivered,COD,6:36:45 PM,6:47:45 PM,6:49:45 PM,7:22:45 PM,1,Noodles,250,250,Weekend,Evening,Peak time,0,0,11,2,33,46,22,20,Delayed
OD1759,11/27/2024,Koramangala,Delivered,Online Payment,3:05:57 PM,3:55:57 PM,3:57:57 PM,4:07:57 PM,1,Fish Curry,190,190,Weekday,Evening,Non-Peak Time,0,0,50,2,10,62,27,5,Delayed
OD1823,11/28/2024,Malleswaram,Delivered,Online Payment,3:20:41 PM,3:32:41 PM,3:36:41 PM,3:58:41 PM,2,Chicken Biryani,350,700,Weekday,Evening,Non-Peak Time,0,0,12,4,22,38,42,5,No issuse
OD0700,11/11/2024,Marathahalli,Delivered,COD,6:47:18 PM,7:07:18 PM,7:09:18 PM,7:55:18 PM,2,Veg Biryani,290,580,Weekday,Evening,Peak time,0,0,20,2,46,68,37,20,Delayed
OD0222,11/4/2024,Whitefield,Delivered,UPI,11:03:00 AM,11:53:00 AM,11:55:00 AM,12:06:00 PM,2,Puri Bhaji,150,300,Weekday,Morning,Non-Peak Time,0,0,50,2,11,63,32,5,Delayed
OD0960,11/15/2024,HSR Layout,Delivered,Credit Card,10:15:22 AM,10:32:22 AM,10:34:22 AM,10:48:22 AM,2,Chole Bhature,200,400,Weekend,Morning,Non-Peak Time,0,0,17,2,14,33,44,5,No issuse
OD0701,11/11/2024,Marathahalli,Delivered,Credit Card,6:35:35 PM,7:25:35 PM,7:30:35 PM,8:19:35 PM,1,Burger,210,210,Weekday,Evening,Peak time,0,0,50,5,49,104,28,20,Delayed
OD1630,11/10/2024,MG Road,Delivered,UPI,8:20:53 AM,9:05:53 AM,9:07:53 AM,9:26:53 AM,5,Paneer Paratha,160,800,Weekend,Morning,Peak time,0,0,45,2,19,66,40,20,Delayed
OD1564,11/24/2024,Koramangala,Delivered,UPI,8:58:50 PM,9:36:50 PM,9:38:50 PM,9:48:50 PM,3,Butter Chicken,315,945,Weekend,Night,Peak time,0,0,38,2,10,50,27,20,Delayed
OD0003,11/1/2024,Jayanagar,Delivered,Online Payment,9:16:27 PM,10:00:27 PM,10:02:27 PM,10:13:27 PM,1,Chicken Tikka,355,355,Weekend,Night,Peak time,0,0,44,2,11,57,24,20,Delayed
OD2060,11/3/2024,BTM Layout,Delivered,COD,2:10:58 PM,2:34:58 PM,2:39:58 PM,2:53:58 PM,2,Chicken Tikka,355,710,Weekend,Noon,Non-Peak Time,0,0,24,5,14,43,27,5,Delayed
OD2061,11/7/2024,MG Road,Delivered,Credit Card,1:15:00 PM,1:40:00 PM,1:45:00 PM,2:00:00 PM,3,Chicken Biryani,350,1050,Weekday,Noon,Non-Peak Time,0,0,25,5,15,45,52,5,No issuse
OD1085,11/17/2024,Jayanagar,Delivered,Credit Card,12:13:41 PM,1:09:41 PM,1:11:41 PM,1:22:41 PM,2,Chicken Biryani,350,700,Weekend,Noon,Non-Peak Time,0,0,56,2,11,69,44,5,Delayed
OD1501,11/23/2024,MG Road,Delivered,COD,12:40:56 PM,12:54:56 PM,12:56:56 PM,1:06:56 PM,2,Chicken Biryani,350,700,Weekend,Noon,Non-Peak Time,0,0,14,2,10,26,52,5,No issuse
OD1275,11/20/2024,Whitefield,Delivered,Online Payment,3:10:04 PM,3:31:04 PM,3:33:04 PM,3:51:04 PM,3,Butter Chicken,315,945,Weekday,Evening,Non-Peak Time,0,0,21,2,18,41,32,5,Delayed
OD0223,11/4/2024,Jayanagar,Delivered,UPI,6:46:34 PM,7:16:34 PM,7:32:34 PM,8:03:34 PM,1,Paneer Tikka,180,180,Weekday,Evening,Peak time,0,0,30,16,31,77,35,20,Delayed
OD0342,11/6/2024,Koramangala,Delivered,Online Payment,11:07:19 PM,11:45:19 PM,11:49:19 PM,11:59:19 PM,2,Fried Rice,250,500,Weekday,Night,Non-Peak Time,0,0,38,4,10,52,32,5,Delayed
OD1700,11/23/2024,Koramangala,Delivered,COD,1:10:47 PM,1:31:47 PM,1:33:47 PM,1:48:47 PM,2,Veg Biryani,290,580,Weekend,Noon,Non-Peak Time,0,0,21,2,15,38,37,5,No issuse
OD0144,11/3/2024,HSR Layout,Delivered,Credit Card,7:32:40 PM,7:52:40 PM,7:54:40 PM,8:23:40 PM,1,Burger,210,210,Weekend,Night,Peak time,0,0,20,2,29,51,38,20,No issuse
OD1276,11/20/2024,Koramangala,Delivered,COD,4:07:28 PM,4:31:28 PM,4:33:28 PM,4:46:28 PM,1,Burger,210,210,Weekday,Evening,Non-Peak Time,0,0,24,2,13,39,28,5,Delayed
OD0830,11/13/2024,Indiranagar,Delivered,COD,9:43:07 PM,10:31:07 PM,10:33:07 PM,10:48:07 PM,1,Poha,75,75,Weekday,Night,Peak time,0,0,48,2,15,65,32,20,Delayed
OD1436,11/22/2024,Indiranagar,Delivered,UPI,5:37:52 PM,6:25:52 PM,6:28:52 PM,6:41:52 PM,1,Masala Dosa,120,120,Weekend,Evening,Non-Peak Time,0,0,48,3,13,64,29,5,Delayed
OD2015,11/1/2024,Indiranagar,Delivered,Online Payment,1:33:26 PM,1:44:26 PM,1:46:26 PM,1:58:26 PM,2,Chicken Curry,325,650,Weekend,Noon,Non-Peak Time,0,0,11,2,12,25,37,5,No issuse
OD0420,11/7/2024,MG Road,Delivered,UPI,8:50:21 PM,9:21:21 PM,9:23:21 PM,9:51:21 PM,2,Chicken Biryani,350,700,Weekday,Night,Peak time,0,0,31,2,28,61,52,20,No issuse
OD1894,11/29/2024,HSR Layout,Delivered,Credit Card,1:53:58 PM,2:14:58 PM,2:16:58 PM,2:27:58 PM,2,Fried Rice,250,500,Weekend,Noon,Non-Peak Time,0,0,21,2,11,34,42,5,No issuse
OD1222,11/19/2024,Indiranagar,Delivered,Credit Card,2:27:33 PM,2:43:33 PM,2:45:33 PM,2:58:33 PM,3,Tandoori Chicken,360,1080,Weekday,Noon,Non-Peak Time,0,0,16,2,13,31,45,5,No issuse
OD0564,11/9/2024,Marathahalli,Delivered,Online Payment,3:20:59 PM,3:36:59 PM,3:38:59 PM,3:53:59 PM,2,Pizza,450,900,Weekend,Evening,Non-Peak Time,0,0,16,2,15,33,38,5,No issuse
OD0499,11/8/2024,Koramangala,Delivered,Online Payment,12:49:38 PM,1:15:38 PM,1:17:38 PM,1:27:38 PM,2,Veg Biryani,290,580,Weekend,Noon,Non-Peak Time,0,0,26,2,10,38,37,5,No issuse
OD1958,11/30/2024,MG Road,Delivered,Credit Card,8:43:27 PM,8:58:27 PM,9:01:27 PM,9:37:27 PM,2,Veg Biryani,290,580,Weekend,Night,Peak time,0,0,15,3,36,54,47,20,No issuse
OD1157,11/18/2024,BTM Layout,Delivered,Credit Card,12:50:33 PM,1:27:33 PM,1:29:33 PM,1:41:33 PM,1,Masala Dosa,120,120,Weekday,Noon,Non-Peak Time,0,0,37,2,12,51,29,5,Delayed
OD1824,11/28/2024,Brigade Road,Delivered,Credit Card,11:27:27 PM,11:53:27 PM,11:55:27 PM,12:08:27 AM,1,Burger,210,210,Weekday,Night,Non-Peak Time,0,0,26,2,13,41,40,5,No issuse
OD0224,11/4/2024,Koramangala,Delivered,Online Payment,6:04:12 PM,6:25:12 PM,6:27:12 PM,6:39:12 PM,1,Sushi,350,350,Weekday,Evening,Peak time,0,0,21,2,12,35,38,20,No issuse
OD1277,11/23/2024,Malleswaram,Delivered,Online Payment,8:02:02 PM,8:25:02 PM,8:27:02 PM,8:39:02 PM,1,Masala Dosa,120,120,Weekend,Night,Peak time,0,0,23,2,12,37,24,20,No issuse
OD0899,11/16/2024,Brigade Road,Delivered,UPI,12:08:59 PM,12:19:59 PM,12:21:59 PM,12:40:59 PM,4,Butter Naan,40,160,Weekend,Noon,Non-Peak Time,0,0,11,2,19,32,34,5,No issuse
OD0764,11/12/2024,MG Road,Delivered,COD,5:02:03 PM,5:34:03 PM,5:36:03 PM,5:49:03 PM,1,Burger,210,210,Weekday,Evening,Non-Peak Time,0,0,32,2,13,47,38,5,Delayed
OD1565,11/24/2024,MG Road,Delivered,Credit Card,12:21:46 PM,12:45:46 PM,12:47:46 PM,1:01:46 PM,2,Pav Bhaji,150,300,Weekend,Noon,Non-Peak Time,0,0,24,2,14,40,42,5,No issuse
OD0225,11/2/2024,HSR Layout,Delivered,UPI,10:49:26 AM,11:06:26 AM,11:08:26 AM,11:24:26 AM,2,Aloo Paratha,110,220,Weekend,Morning,Non-Peak Time,0,0,17,2,16,35,32,5,No issuse
OD0145,11/3/2024,MG Road,Delivered,UPI,3:57:43 PM,4:17:43 PM,4:18:43 PM,4:29:43 PM,1,Paneer Tikka,180,180,Weekend,Evening,Non-Peak Time,0,0,20,1,11,32,43,5,No issuse
OD0413,11/23/2024,Brigade Road,Cancelled,Not Required,,,,,0,Chicken Biryani,350,0,Weekend,Morning,Non-Peak Time,3,1050,0,0,0,0,0,0,Cancelled
OD2016,11/1/2024,BTM Layout,Delivered,Online Payment,11:53:58 AM,12:05:58 PM,12:06:58 PM,12:19:58 PM,3,Butter Chicken,315,945,Weekend,Morning,Non-Peak Time,0,0,12,1,13,26,32,5,No issuse
OD1361,11/21/2024,HSR Layout,Delivered,Credit Card,6:10:58 PM,6:42:58 PM,6:44:58 PM,7:04:58 PM,1,Sushi,350,350,Weekday,Evening,Peak time,0,0,32,2,20,54,48,20,No issuse
OD1502,11/23/2024,Marathahalli,Delivered,UPI,9:01:20 PM,9:31:20 PM,9:44:20 PM,10:04:20 PM,3,Tandoori Chicken,360,1080,Weekend,Night,Peak time,0,0,30,13,20,63,40,20,Delayed
OD1760,11/27/2024,Jayanagar,Delivered,COD,9:11:53 AM,9:34:53 AM,9:36:53 AM,10:32:53 AM,2,Idli,65,130,Weekday,Morning,Peak time,0,0,23,2,56,81,29,20,Delayed
OD0961,11/15/2024,Indiranagar,Delivered,COD,9:23:00 AM,9:47:00 AM,9:50:00 AM,10:05:00 AM,1,Masala Dosa,120,120,Weekend,Morning,Peak time,0,0,24,3,15,42,29,20,No issuse
OD2062,11/8/2024,Malleswaram,Delivered,UPI,9:25:04 AM,9:45:04 AM,9:50:04 AM,10:02:04 AM,2,Chole Bhature,200,400,Weekend,Morning,Peak time,0,0,20,5,12,37,34,20,No issuse
OD2063,11/26/2024,Jayanagar,Delivered,COD,6:20:39 PM,6:40:39 PM,6:45:39 PM,7:02:39 PM,4,Samosa,20,80,Weekday,Evening,Peak time,0,0,20,5,17,42,24,20,No issuse
OD1761,11/29/2024,HSR Layout,Delivered,Online Payment,9:06:31 AM,9:21:31 AM,9:23:31 AM,10:38:31 AM,2,Poha,75,150,Weekend,Morning,Peak time,0,0,15,2,75,92,37,20,Delayed
OD1895,11/29/2024,Whitefield,Delivered,Credit Card,12:18:00 PM,12:40:00 PM,12:42:00 PM,12:55:00 PM,1,Noodles,250,250,Weekend,Noon,Non-Peak Time,0,0,22,2,13,37,27,5,Delayed
OD0069,11/2/2024,HSR Layout,Delivered,UPI,4:06:55 PM,4:30:55 PM,4:32:55 PM,4:51:55 PM,3,Pav Bhaji,150,450,Weekend,Evening,Non-Peak Time,0,0,24,2,19,45,42,5,No issuse
OD1437,11/22/2024,Malleswaram,Delivered,Online Payment,1:48:57 PM,2:33:57 PM,2:36:57 PM,2:50:57 PM,3,Butter Chicken,315,945,Weekend,Noon,Non-Peak Time,0,0,45,3,14,62,27,5,Delayed
OD0765,11/12/2024,Koramangala,Delivered,UPI,12:46:54 PM,1:08:54 PM,1:10:54 PM,1:25:54 PM,1,Noodles,250,250,Weekday,Noon,Non-Peak Time,0,0,22,2,15,39,22,5,Delayed
OD0146,11/3/2024,Indiranagar,Delivered,COD,9:18:47 PM,9:29:47 PM,9:30:47 PM,9:42:47 PM,1,Chicken Biryani,350,350,Weekend,Night,Peak time,0,0,11,1,12,24,47,20,No issuse
OD1959,11/30/2024,Whitefield,Delivered,Credit Card,3:41:55 PM,4:21:55 PM,4:23:55 PM,4:36:55 PM,1,Pizza,450,450,Weekend,Evening,Non-Peak Time,0,0,40,2,13,55,43,5,Delayed
OD0290,11/5/2024,BTM Layout,Delivered,Online Payment,8:44:29 PM,8:57:29 PM,8:59:29 PM,9:25:29 PM,1,Chicken Tikka,355,355,Weekday,Night,Peak time,0,0,13,2,26,41,27,20,No issuse
OD0226,11/4/2024,Brigade Road,Delivered,UPI,8:10:15 AM,9:23:15 AM,9:26:15 AM,9:42:15 AM,1,Poha,75,75,Weekday,Morning,Peak time,0,0,73,3,16,92,39,20,Delayed
OD0962,11/15/2024,MG Road,Delivered,UPI,6:57:57 PM,7:33:57 PM,7:35:57 PM,8:03:57 PM,1,Pasta,250,250,Weekend,Evening,Peak time,0,0,36,2,28,66,51,20,No issuse
OD1825,11/28/2024,Indiranagar,Delivered,Credit Card,10:45:05 AM,10:57:05 AM,10:59:05 AM,11:10:05 AM,4,Ghee Upma,99,396,Weekday,Morning,Non-Peak Time,0,0,12,2,11,25,35,5,No issuse
OD0900,11/14/2024,BTM Layout,Delivered,UPI,8:49:34 AM,9:02:34 AM,9:12:34 AM,9:45:34 AM,2,Aloo Paratha,110,220,Weekday,Morning,Peak time,0,0,13,10,33,56,27,20,Delayed
OD0227,11/4/2024,Marathahalli,Delivered,Online Payment,8:53:35 AM,9:47:35 AM,9:49:35 AM,10:15:35 AM,2,Idli,65,130,Weekday,Morning,Peak time,0,0,54,2,26,82,27,20,Delayed
OD0963,11/15/2024,Malleswaram,Delivered,COD,12:58:00 PM,1:17:00 PM,1:19:00 PM,1:36:00 PM,2,Fried Rice,250,500,Weekend,Noon,Non-Peak Time,0,0,19,2,17,38,32,5,Delayed
OD0004,11/1/2024,Indiranagar,Delivered,Online Payment,6:37:20 PM,6:51:20 PM,6:52:20 PM,7:22:20 PM,2,Noodles,250,500,Weekend,Evening,Peak time,0,0,14,1,30,45,27,20,No issuse
OD0147,11/3/2024,Marathahalli,Delivered,COD,10:42:17 AM,11:23:17 AM,11:25:17 AM,11:39:17 AM,1,Puri Bhaji,150,150,Weekend,Morning,Non-Peak Time,0,0,41,2,14,57,27,5,Delayed
OD1158,11/18/2024,Indiranagar,Delivered,UPI,8:41:49 PM,8:57:49 PM,9:07:49 PM,9:18:49 PM,2,Veg Biryani,290,580,Weekday,Night,Peak time,0,0,16,10,11,37,42,20,No issuse
OD0565,11/10/2024,HSR Layout,Delivered,UPI,5:04:49 PM,5:29:49 PM,5:31:49 PM,5:45:49 PM,1,Samosa,20,20,Weekend,Evening,Non-Peak Time,0,0,25,2,14,41,32,5,Delayed
OD1438,11/22/2024,Koramangala,Delivered,COD,1:01:22 PM,1:22:22 PM,1:24:22 PM,1:38:22 PM,1,Noodles,250,250,Weekend,Noon,Non-Peak Time,0,0,21,2,14,37,22,5,Delayed
OD1086,11/17/2024,Jayanagar,Delivered,COD,9:42:53 PM,10:12:53 PM,10:14:53 PM,10:57:53 PM,1,Sushi,350,350,Weekend,Night,Peak time,0,0,30,2,43,75,40,20,Delayed
OD1566,11/24/2024,Malleswaram,Delivered,COD,6:05:12 PM,6:18:12 PM,6:20:12 PM,6:54:12 PM,1,Chole Bhature,200,200,Weekend,Evening,Peak time,0,0,13,2,34,49,34,20,No issuse
OD1159,11/18/2024,Indiranagar,Delivered,COD,12:49:48 PM,1:18:48 PM,1:20:48 PM,1:33:48 PM,3,Tandoori Chicken,360,1080,Weekday,Noon,Non-Peak Time,0,0,29,2,13,44,45,5,No issuse
OD0228,11/4/2024,Jayanagar,Delivered,Online Payment,7:55:09 AM,8:08:09 AM,8:10:09 AM,8:26:09 AM,2,Idli,65,130,Weekday,Morning,Non-Peak Time,0,0,13,2,16,31,29,5,No issuse
OD0229,11/4/2024,Koramangala,Delivered,Online Payment,11:26:51 PM,11:42:51 PM,11:44:51 PM,12:04:51 AM,3,Pizza,450,1350,Weekday,Night,Non-Peak Time,0,0,16,2,20,38,38,5,No issuse
OD1278,11/20/2024,Brigade Road,Delivered,UPI,1:57:43 PM,2:21:43 PM,2:23:43 PM,2:33:43 PM,1,Sushi,350,350,Weekday,Noon,Non-Peak Time,0,0,24,2,10,36,50,5,No issuse
OD1279,11/20/2024,Koramangala,Delivered,UPI,6:31:31 PM,6:52:31 PM,6:54:31 PM,7:27:31 PM,1,Burger,210,210,Weekday,Evening,Peak time,0,0,21,2,33,56,28,20,Delayed
OD0964,11/15/2024,BTM Layout,Delivered,Online Payment,7:59:08 PM,8:15:08 PM,8:17:08 PM,8:40:08 PM,3,Pizza,450,1350,Weekend,Night,Peak time,0,0,16,2,23,41,43,20,No issuse
OD0421,11/7/2024,Malleswaram,Delivered,Online Payment,8:51:41 PM,9:17:41 PM,9:19:41 PM,9:48:41 PM,2,Chicken Biryani,350,700,Weekday,Night,Peak time,0,0,26,2,29,57,42,20,No issuse
OD1439,11/22/2024,Brigade Road,Delivered,UPI,3:37:01 PM,3:51:01 PM,3:53:01 PM,4:14:01 PM,1,Noodles,250,250,Weekend,Evening,Non-Peak Time,0,0,14,2,21,37,34,5,No issuse
OD2064,11/23/2024,Whitefield,Delivered,Credit Card,3:17:33 PM,3:37:33 PM,3:42:33 PM,3:58:33 PM,3,Paneer Tikka,180,540,Weekend,Evening,Non-Peak Time,0,0,20,5,16,41,38,5,No issuse
OD2065,11/28/2024,HSR Layout,Delivered,UPI,4:23:01 PM,4:45:01 PM,4:47:01 PM,5:03:01 PM,3,Chicken Biryani,350,1050,Weekday,Evening,Non-Peak Time,0,0,22,2,16,40,52,5,No issuse
OD0148,11/3/2024,Malleswaram,Delivered,Credit Card,7:59:59 AM,8:15:59 AM,8:17:59 AM,8:43:59 AM,1,Paneer Paratha,160,160,Weekend,Morning,Non-Peak Time,0,0,16,2,26,44,30,5,Delayed
OD1826,11/28/2024,Malleswaram,Delivered,UPI,1:57:56 PM,2:09:56 PM,2:11:56 PM,2:25:56 PM,2,Chicken Curry,325,650,Weekday,Noon,Non-Peak Time,0,0,12,2,14,28,32,5,No issuse
OD1960,11/30/2024,HSR Layout,Delivered,Online Payment,9:51:47 PM,10:18:47 PM,10:20:47 PM,10:46:47 PM,4,Butter Naan,40,160,Weekend,Night,Peak time,0,0,27,2,26,55,32,20,Delayed
OD0901,11/14/2024,Jayanagar,Delivered,Credit Card,12:07:06 PM,12:21:06 PM,12:23:06 PM,12:43:06 PM,5,Samosa,20,100,Weekday,Noon,Non-Peak Time,0,0,14,2,20,36,24,5,Delayed
OD0005,11/1/2024,Jayanagar,Delivered,Online Payment,9:46:13 PM,10:33:13 PM,10:35:13 PM,10:55:13 PM,1,Fish Curry,190,190,Weekend,Night,Peak time,0,0,47,2,20,69,29,20,Delayed
