OrderID,Order Date,Location,Order Status,Payment Method,Preparation Start time,Preparation End time,Delivery Start Time,Delivery End Time
OD0004,11/1/2024,Indiranagar,Delivered,Online Payment,6:37:20 PM,6:51:20 PM,6:52:20 PM,7:22:20 PM
OD0147,11/3/2024,Marathahalli,Delivered,COD,10:42:17 AM,11:23:17 AM,11:25:17 AM,11:39:17 AM
OD1158,11/18/2024,Indiranagar,Delivered,UPI,8:41:49 PM,8:57:49 PM,9:07:49 PM,9:18:49 PM
OD0565,11/10/2024,HSR Layout,Delivered,UPI,5:04:49 PM,5:29:49 PM,5:31:49 PM,5:45:49 PM
OD1438,11/22/2024,Koramangala,Delivered,COD,1:01:22 PM,1:22:22 PM,1:24:22 PM,1:38:22 PM
OD1086,11/17/2024,Jayanagar,Delivered,COD,9:42:53 PM,10:12:53 PM,10:14:53 PM,10:57:53 PM
OD1566,11/24/2024,Malleswaram,Delivered,COD,6:05:12 PM,6:18:12 PM,6:20:12 PM,6:54:12 PM
OD1159,11/18/2024,Indiranagar,Delivered,COD,12:49:48 PM,1:18:48 PM,1:20:48 PM,1:33:48 PM
OD0228,11/4/2024,Jayanagar,Delivered,Online Payment,7:55:09 AM,8:08:09 AM,8:10:09 AM,8:26:09 AM
OD0229,11/4/2024,Koramangala,Delivered,Online Payment,11:26:51 PM,11:42:51 PM,11:44:51 PM,12:04:51 AM
OD1278,11/20/2024,Brigade Road,Delivered,UPI,1:57:43 PM,2:21:43 PM,2:23:43 PM,2:33:43 PM
OD1279,11/20/2024,Koramangala,Delivered,UPI,6:31:31 PM,6:52:31 PM,6:54:31 PM,7:27:31 PM
OD0964,11/15/2024,BTM Layout,Delivered,Online Payment,7:59:08 PM,8:15:08 PM,8:17:08 PM,8:40:08 PM
OD0421,11/7/2024,Malleswaram,Delivered,Online Payment,8:51:41 PM,9:17:41 PM,9:19:41 PM,9:48:41 PM
OD1439,11/22/2024,Brigade Road,Delivered,UPI,3:37:01 PM,3:51:01 PM,3:53:01 PM,4:14:01 PM
OD2064,11/23/2024,Whitefield,Delivered,Credit Card,3:17:33 PM,3:37:33 PM,3:42:33 PM,3:58:33 PM
OD2065,11/28/2024,HSR Layout,Delivered,UPI,4:23:01 PM,4:45:01 PM,4:47:01 PM,5:03:01 PM
OD0148,11/3/2024,Malleswaram,Delivered,Credit Card,7:59:59 AM,8:15:59 AM,8:17:59 AM,8:43:59 AM
OD1826,11/28/2024,Malleswaram,Delivered,UPI,1:57:56 PM,2:09:56 PM,2:11:56 PM,2:25:56 PM
OD1960,11/30/2024,HSR Layout,Delivered,Online Payment,9:51:47 PM,10:18:47 PM,10:20:47 PM,10:46:47 PM
OD0901,11/14/2024,Jayanagar,Delivered,Credit Card,12:07:06 PM,12:21:06 PM,12:23:06 PM,12:43:06 PM
OD0005,11/1/2024,Jayanagar,Delivered,Online Payment,9:46:13 PM,10:33:13 PM,10:35:13 PM,10:55:13 PM
OD1827,11/28/2024,Whitefield,Delivered,UPI,7:21:31 PM,8:12:31 PM,8:14:31 PM,9:09:31 PM
OD0149,11/3/2024,Jayanagar,Delivered,Credit Card,8:20:16 PM,8:55:16 PM,9:02:16 PM,9:46:16 PM
OD0291,11/5/2024,Malleswaram,Delivered,Online Payment,8:23:26 PM,8:37:26 PM,8:39:26 PM,9:01:26 PM
OD1022,11/16/2024,BTM Layout,Delivered,COD,10:28:27 AM,10:43:27 AM,10:45:27 AM,11:06:27 AM
OD1503,11/23/2024,BTM Layout,Delivered,Online Payment,12:00:08 PM,12:12:08 PM,12:14:08 PM,12:26:08 PM
OD1701,11/26/2024,Koramangala,Delivered,Credit Card,12:48:47 PM,1:09:47 PM,1:11:47 PM,1:24:47 PM
OD0500,11/8/2024,Brigade Road,Delivered,Credit Card,12:17:31 PM,1:06:31 PM,1:08:31 PM,1:21:31 PM
OD0230,11/4/2024,Malleswaram,Delivered,Credit Card,8:23:27 AM,8:48:27 AM,8:50:27 AM,9:13:27 AM
OD0414,11/16/2024,Marathahalli,Cancelled,Not Required,NA,NA,NA,NA
OD0831,11/13/2024,Koramangala,Delivered,UPI,9:18:28 AM,10:07:28 AM,10:09:28 AM,10:23:28 AM
OD0292,11/5/2024,Koramangala,Delivered,Online Payment,4:45:06 PM,5:03:06 PM,5:06:06 PM,5:18:06 PM
OD1087,11/17/2024,MG Road,Delivered,Credit Card,7:59:57 AM,8:17:57 AM,8:19:57 AM,8:57:57 AM
OD0902,11/14/2024,BTM Layout,Delivered,UPI,12:01:48 PM,12:16:48 PM,12:18:48 PM,12:33:48 PM
OD0832,11/13/2024,HSR Layout,Delivered,Credit Card,11:01:04 AM,11:21:04 AM,11:23:04 AM,11:37:04 AM
OD0766,11/17/2024,Brigade Road,Delivered,Credit Card,3:05:29 PM,3:19:29 PM,3:21:29 PM,3:41:29 PM
OD1088,11/17/2024,BTM Layout,Delivered,COD,6:28:05 PM,7:01:05 PM,7:03:05 PM,7:31:05 PM
OD1280,11/20/2024,Malleswaram,Delivered,Credit Card,4:18:42 PM,4:36:42 PM,4:38:42 PM,4:51:42 PM
OD1362,11/21/2024,MG Road,Delivered,UPI,2:23:17 PM,2:45:17 PM,2:47:17 PM,3:00:17 PM
OD0566,11/9/2024,Indiranagar,Delivered,UPI,10:39:45 AM,11:05:45 AM,11:07:45 AM,11:22:45 AM
OD0833,11/13/2024,Whitefield,Delivered,Online Payment,3:28:36 PM,3:59:36 PM,4:01:36 PM,4:16:36 PM
OD1702,11/26/2024,Koramangala,Delivered,Credit Card,11:23:14 AM,11:42:14 AM,11:44:14 AM,12:01:14 PM
OD0567,11/9/2024,Whitefield,Delivered,Credit Card,5:45:19 PM,6:09:19 PM,6:11:19 PM,6:25:19 PM
OD2066,11/14/2024,Koramangala,Delivered,COD,6:20:06 PM,6:35:06 PM,6:39:06 PM,7:09:06 PM
OD2067,11/4/2024,Indiranagar,Delivered,Credit Card,4:40:16 PM,4:57:16 PM,5:03:16 PM,5:19:16 PM
OD0767,11/23/2024,Koramangala,Delivered,UPI,1:53:20 PM,2:03:20 PM,2:06:20 PM,2:17:20 PM
OD0965,11/15/2024,Jayanagar,Delivered,UPI,12:17:04 PM,1:02:04 PM,1:04:04 PM,1:16:04 PM
OD1703,11/26/2024,BTM Layout,Delivered,Credit Card,7:00:02 PM,7:10:02 PM,7:12:02 PM,7:40:02 PM
OD2017,11/1/2024,Brigade Road,Delivered,Online Payment,10:27:14 AM,10:52:14 AM,10:54:14 AM,11:06:14 AM
OD0966,11/15/2024,Malleswaram,Delivered,Credit Card,10:15:17 PM,10:41:17 PM,10:43:17 PM,10:55:17 PM
OD0150,11/3/2024,Indiranagar,Delivered,Credit Card,4:39:03 PM,5:02:03 PM,5:04:03 PM,5:19:03 PM
OD1281,11/20/2024,Malleswaram,Delivered,Credit Card,6:50:13 PM,7:06:13 PM,7:08:13 PM,7:27:13 PM
OD0501,11/8/2024,MG Road,Delivered,COD,1:20:31 PM,1:52:31 PM,1:54:31 PM,2:07:31 PM
OD0903,11/2/2024,Marathahalli,Delivered,Credit Card,6:44:28 PM,7:20:28 PM,7:22:28 PM,8:17:28 PM
OD1631,11/24/2024,Marathahalli,Delivered,UPI,10:00:38 AM,10:22:38 AM,10:24:38 AM,10:46:38 AM
OD0502,11/8/2024,BTM Layout,Delivered,Online Payment,6:34:15 PM,6:44:15 PM,6:46:15 PM,7:36:15 PM
OD1223,11/19/2024,Marathahalli,Delivered,Online Payment,8:38:25 AM,9:30:25 AM,9:36:25 AM,10:05:25 AM
OD1504,11/23/2024,Jayanagar,Delivered,COD,9:12:36 PM,10:09:36 PM,10:11:36 PM,10:45:36 PM
OD0070,11/2/2024,Whitefield,Delivered,Credit Card,10:45:07 AM,11:38:07 AM,11:39:07 AM,11:53:07 AM
OD1160,11/18/2024,Koramangala,Delivered,Credit Card,2:26:42 PM,2:37:42 PM,2:39:42 PM,2:56:42 PM
OD0568,11/9/2024,Whitefield,Delivered,Online Payment,10:29:01 AM,11:11:01 AM,11:12:01 AM,11:23:01 AM
OD0768,11/12/2024,Jayanagar,Delivered,Credit Card,10:32:02 AM,11:24:02 AM,11:29:02 AM,11:40:02 AM
OD0769,11/2/2024,MG Road,Delivered,UPI,3:42:07 PM,4:07:07 PM,4:09:07 PM,4:20:07 PM
OD1282,11/20/2024,Malleswaram,Delivered,UPI,11:21:33 AM,12:03:33 PM,12:05:33 PM,12:15:33 PM
OD1440,11/22/2024,Indiranagar,Delivered,COD,1:28:18 PM,1:42:18 PM,1:44:18 PM,1:54:18 PM
OD2068,11/6/2024,Brigade Road,Delivered,UPI,12:16:37 PM,12:30:37 PM,12:35:37 PM,12:54:37 PM
OD2069,11/13/2024,Marathahalli,Delivered,COD,6:33:24 PM,6:46:24 PM,6:48:24 PM,7:30:24 PM
OD0967,11/15/2024,BTM Layout,Delivered,COD,8:34:37 PM,8:58:37 PM,9:00:37 PM,9:29:37 PM
OD0006,11/1/2024,Malleswaram,Delivered,UPI,5:40:29 PM,5:55:29 PM,5:57:29 PM,6:09:29 PM
OD1567,11/24/2024,MG Road,Delivered,COD,10:34:48 AM,10:54:48 AM,10:56:48 AM,11:10:48 AM
OD0422,11/7/2024,Jayanagar,Delivered,UPI,8:52:27 PM,9:37:27 PM,9:39:27 PM,10:24:27 PM
OD1363,11/21/2024,Malleswaram,Delivered,COD,5:43:32 PM,6:07:32 PM,6:09:32 PM,6:20:32 PM
OD1224,11/9/2024,Jayanagar,Delivered,Online Payment,9:30:38 PM,9:54:38 PM,9:56:38 PM,10:15:38 PM
OD1441,11/22/2024,Jayanagar,Delivered,COD,9:02:08 PM,9:14:08 PM,9:16:08 PM,9:47:08 PM
OD0138,11/2/2024,BTM Layout,Cancelled,Not Required,NA,NA,NA,NA
OD1161,11/18/2024,MG Road,Delivered,COD,6:44:32 PM,7:07:32 PM,7:09:32 PM,7:52:32 PM
OD0968,11/15/2024,Whitefield,Delivered,Credit Card,9:56:44 PM,10:14:44 PM,10:27:44 PM,10:38:44 PM
OD1364,11/21/2024,Indiranagar,Delivered,COD,8:43:13 PM,9:11:13 PM,9:13:13 PM,9:47:13 PM
OD1704,11/26/2024,Koramangala,Delivered,UPI,5:27:48 PM,5:49:48 PM,5:52:48 PM,6:05:48 PM
OD0834,11/13/2024,HSR Layout,Delivered,Credit Card,11:45:24 PM,12:04:24 AM,12:06:24 AM,12:22:24 AM
OD1162,11/18/2024,BTM Layout,Delivered,Credit Card,8:36:13 PM,9:20:13 PM,9:22:13 PM,9:36:13 PM
OD0702,11/11/2024,Marathahalli,Delivered,COD,9:14:20 PM,9:49:20 PM,9:51:20 PM,10:07:20 PM
OD0151,11/3/2024,Jayanagar,Delivered,Credit Card,5:54:52 PM,6:18:52 PM,6:20:52 PM,7:03:52 PM
OD1225,11/19/2024,Koramangala,Delivered,COD,9:31:45 PM,9:45:45 PM,9:47:45 PM,10:15:45 PM
OD2070,11/25/2024,BTM Layout,Delivered,Credit Card,3:54:09 PM,4:11:09 PM,4:13:09 PM,4:24:09 PM
OD2071,11/13/2024,MG Road,Delivered,UPI,3:09:01 PM,3:30:01 PM,3:35:01 PM,3:45:01 PM
OD1226,11/9/2024,Marathahalli,Delivered,Online Payment,10:37:12 PM,11:34:12 PM,11:37:12 PM,12:04:12 AM
OD1089,11/17/2024,Whitefield,Delivered,Credit Card,11:55:47 AM,12:36:47 PM,12:38:47 PM,12:48:47 PM
OD0835,11/13/2024,Koramangala,Delivered,Online Payment,4:05:20 PM,4:30:20 PM,4:32:20 PM,4:45:20 PM
OD0071,11/2/2024,BTM Layout,Delivered,Online Payment,10:23:40 PM,10:53:40 PM,10:55:40 PM,11:07:40 PM
OD1365,11/21/2024,HSR Layout,Delivered,COD,2:57:30 PM,3:21:30 PM,3:23:30 PM,3:36:30 PM
OD1023,11/16/2024,Marathahalli,Delivered,UPI,11:01:50 AM,11:15:50 AM,11:17:50 AM,11:31:50 AM
OD0703,11/11/2024,Indiranagar,Delivered,UPI,1:42:57 PM,2:25:57 PM,2:27:57 PM,2:38:57 PM
OD1163,11/18/2024,HSR Layout,Delivered,UPI,6:58:38 PM,7:30:38 PM,7:32:38 PM,8:07:38 PM
OD0704,11/11/2024,Jayanagar,Delivered,UPI,6:35:40 PM,7:33:40 PM,7:35:40 PM,8:23:40 PM
OD1164,11/18/2024,Koramangala,Delivered,Online Payment,11:15:00 PM,12:02:00 AM,12:04:00 AM,12:17:00 AM
OD1568,11/24/2024,BTM Layout,Delivered,UPI,10:53:13 PM,11:15:13 PM,11:18:13 PM,11:32:13 PM
OD0152,11/3/2024,Jayanagar,Delivered,COD,8:44:00 PM,9:36:00 PM,9:38:00 PM,9:56:00 PM
OD0569,11/9/2024,Brigade Road,Delivered,UPI,3:21:51 PM,3:51:51 PM,3:53:51 PM,4:07:51 PM
OD0904,11/14/2024,Koramangala,Delivered,Online Payment,6:46:45 PM,7:08:45 PM,7:10:45 PM,7:20:45 PM
OD0343,11/6/2024,HSR Layout,Delivered,Credit Card,8:27:26 PM,8:46:26 PM,8:48:26 PM,9:20:26 PM
OD1090,11/17/2024,BTM Layout,Delivered,Online Payment,6:59:31 PM,7:30:31 PM,7:32:31 PM,7:46:31 PM
OD0007,11/1/2024,Jayanagar,Delivered,UPI,9:24:38 AM,9:56:38 AM,10:00:38 AM,10:40:38 AM
OD1828,11/28/2024,Koramangala,Delivered,UPI,10:00:10 AM,10:16:10 AM,10:18:10 AM,10:35:10 AM
OD0008,11/1/2024,Whitefield,Delivered,UPI,7:26:22 PM,7:41:22 PM,7:57:22 PM,8:33:22 PM
OD1705,11/26/2024,Koramangala,Delivered,UPI,11:10:56 PM,11:21:56 PM,11:22:56 PM,11:34:56 PM
OD1091,11/17/2024,Jayanagar,Delivered,COD,11:14:55 AM,11:56:55 AM,11:58:55 AM,12:12:55 PM
OD0570,11/9/2024,HSR Layout,Delivered,Online Payment,3:15:09 PM,3:46:09 PM,3:48:09 PM,3:59:09 PM
OD1829,11/28/2024,Whitefield,Delivered,COD,11:54:50 AM,12:39:50 PM,12:41:50 PM,12:55:50 PM
OD1092,11/17/2024,MG Road,Delivered,Credit Card,11:00:10 AM,11:12:10 AM,11:14:10 AM,11:40:10 AM
OD1024,11/16/2024,BTM Layout,Delivered,COD,8:06:20 PM,8:40:20 PM,8:42:20 PM,8:58:20 PM
OD0231,11/4/2024,Koramangala,Delivered,Credit Card,11:17:13 PM,11:41:13 PM,11:43:13 PM,11:57:13 PM
OD0009,11/1/2024,Koramangala,Delivered,Online Payment,1:55:58 PM,2:08:58 PM,2:10:58 PM,2:27:58 PM
OD2018,11/1/2024,BTM Layout,Delivered,COD,2:55:28 PM,3:26:28 PM,3:28:28 PM,3:42:28 PM
OD1505,11/23/2024,Jayanagar,Delivered,COD,9:37:29 AM,10:23:29 AM,10:39:29 AM,11:34:29 AM
OD0293,11/3/2024,BTM Layout,Delivered,Online Payment,8:32:30 PM,8:46:30 PM,8:51:30 PM,9:29:30 PM
OD0010,11/1/2024,BTM Layout,Delivered,COD,1:46:08 PM,1:58:08 PM,2:00:08 PM,2:17:08 PM
OD1366,11/21/2024,Indiranagar,Delivered,Online Payment,9:35:31 PM,9:48:31 PM,9:50:31 PM,10:15:31 PM
OD1569,11/24/2024,Malleswaram,Delivered,UPI,3:00:11 PM,3:18:11 PM,3:20:11 PM,3:33:11 PM
OD0344,11/6/2024,Indiranagar,Delivered,Credit Card,7:01:29 PM,7:11:29 PM,7:22:29 PM,8:01:29 PM
OD0423,11/7/2024,HSR Layout,Delivered,Credit Card,8:29:25 AM,8:51:25 AM,8:53:25 AM,10:07:25 AM
OD0424,11/7/2024,Koramangala,Delivered,Online Payment,8:42:25 AM,8:52:25 AM,9:04:25 AM,9:15:25 AM
OD1961,11/30/2024,Brigade Road,Delivered,COD,2:19:42 PM,2:43:42 PM,2:45:42 PM,2:56:42 PM
OD1025,11/16/2024,Brigade Road,Delivered,Online Payment,11:44:14 PM,11:55:14 PM,11:57:14 PM,12:15:14 AM
OD1762,11/27/2024,Koramangala,Delivered,Online Payment,10:04:13 PM,10:17:13 PM,10:18:13 PM,10:39:13 PM
OD1367,11/21/2024,Marathahalli,Delivered,Credit Card,2:05:33 PM,2:21:33 PM,2:23:33 PM,2:52:33 PM
OD0633,11/10/2024,Whitefield,Delivered,Credit Card,2:05:33 PM,6:31:06 PM,6:33:06 PM,6:49:06 PM
OD1706,11/26/2024,Brigade Road,Delivered,UPI,11:24:42 AM,11:46:42 AM,11:48:42 AM,12:00:42 PM
OD1165,11/18/2024,Marathahalli,Delivered,Online Payment,5:59:01 PM,6:37:01 PM,6:39:01 PM,7:02:01 PM
OD0956,11/17/2024,MG Road,Cancelled,Not Required,NA,NA,NA,NA
OD1632,11/25/2024,Marathahalli,Delivered,Credit Card,9:00:56 PM,9:18:56 PM,9:20:56 PM,10:07:56 PM
OD0905,11/14/2024,Jayanagar,Delivered,UPI,10:29:50 PM,10:42:50 PM,10:44:50 PM,11:04:50 PM
OD1093,11/17/2024,Marathahalli,Delivered,Online Payment,9:26:23 AM,9:40:23 AM,9:42:23 AM,9:58:23 AM
OD1830,11/28/2024,BTM Layout,Delivered,Credit Card,8:18:13 AM,8:30:13 AM,8:32:13 AM,8:57:13 AM
OD0705,11/11/2024,BTM Layout,Delivered,Credit Card,2:56:42 PM,3:06:42 PM,3:08:42 PM,3:23:42 PM
OD0706,11/16/2024,MG Road,Delivered,Online Payment,8:13:01 AM,9:23:01 AM,9:25:01 AM,9:45:01 AM
OD1166,11/18/2024,Indiranagar,Delivered,COD,7:19:16 PM,7:49:16 PM,7:51:16 PM,8:14:16 PM
OD0634,11/10/2024,HSR Layout,Delivered,COD,11:58:15 PM,12:18:15 AM,12:20:15 AM,12:30:15 AM
OD0770,11/12/2024,Whitefield,Delivered,COD,10:08:21 AM,10:40:21 AM,10:42:21 AM,10:53:21 AM
OD0707,11/23/2024,Marathahalli,Delivered,UPI,11:33:01 AM,12:25:01 PM,12:27:01 PM,12:39:01 PM
OD0072,11/2/2024,Koramangala,Delivered,Online Payment,4:29:27 PM,5:14:27 PM,5:16:27 PM,5:26:27 PM
OD0153,11/3/2024,Marathahalli,Delivered,Credit Card,1:39:30 PM,2:01:30 PM,2:03:30 PM,2:20:30 PM
OD1570,11/24/2024,MG Road,Delivered,Online Payment,11:48:14 PM,11:58:14 PM,12:00:14 AM,12:23:14 AM
OD0232,11/4/2024,Indiranagar,Delivered,Online Payment,8:52:33 AM,9:19:33 AM,9:21:33 AM,9:33:33 AM
OD1571,11/24/2024,Malleswaram,Delivered,COD,5:05:37 PM,5:33:37 PM,5:35:37 PM,5:48:37 PM
OD1572,11/24/2024,Jayanagar,Delivered,UPI,2:58:18 PM,3:40:18 PM,3:42:18 PM,3:54:18 PM
OD0571,11/9/2024,Jayanagar,Delivered,UPI,4:27:26 PM,5:03:26 PM,5:06:26 PM,5:19:26 PM
OD1094,11/17/2024,MG Road,Delivered,Online Payment,8:54:23 PM,9:26:23 PM,9:28:23 PM,9:53:23 PM
OD1095,11/17/2024,Jayanagar,Delivered,Credit Card,10:10:44 AM,10:38:44 AM,10:40:44 AM,10:53:44 AM
OD1633,11/25/2024,Koramangala,Delivered,Online Payment,9:41:11 AM,9:55:11 AM,9:57:11 AM,10:10:11 AM
OD0345,11/6/2024,Malleswaram,Delivered,UPI,7:21:41 PM,7:41:41 PM,7:43:41 PM,8:00:41 PM
OD1283,11/20/2024,Whitefield,Delivered,UPI,7:00:47 PM,7:55:47 PM,7:57:47 PM,8:49:47 PM
OD0503,11/8/2024,Jayanagar,Delivered,COD,10:07:37 AM,10:19:37 AM,10:21:37 AM,10:55:37 AM
OD0635,11/10/2024,Koramangala,Delivered,UPI,9:31:02 AM,9:56:02 AM,9:58:02 AM,10:10:02 AM
OD0154,11/3/2024,Malleswaram,Delivered,Online Payment,2:50:39 PM,3:38:39 PM,3:42:39 PM,3:54:39 PM
OD0572,11/9/2024,Brigade Road,Delivered,Credit Card,12:36:01 PM,12:55:01 PM,12:57:01 PM,1:11:01 PM
OD1167,11/18/2024,Marathahalli,Delivered,Online Payment,6:21:54 PM,7:10:54 PM,7:22:54 PM,7:33:54 PM
OD0836,11/13/2024,Marathahalli,Delivered,COD,1:12:25 PM,1:40:25 PM,1:42:25 PM,2:01:25 PM
OD0573,11/9/2024,Whitefield,Delivered,Online Payment,1:27:13 PM,1:42:13 PM,1:44:13 PM,1:56:13 PM
OD0636,11/10/2024,Brigade Road,Delivered,Online Payment,12:50:20 PM,1:13:20 PM,1:15:20 PM,1:29:20 PM
OD1015,11/15/2024,Malleswaram,Cancelled,Not Required,NA,NA,NA,NA
OD0346,11/6/2024,Whitefield,Delivered,Credit Card,12:28:08 PM,1:24:08 PM,1:26:08 PM,1:37:08 PM
OD0425,11/7/2024,Koramangala,Delivered,Credit Card,10:34:35 PM,10:57:35 PM,11:00:35 PM,11:10:35 PM
OD0771,11/12/2024,BTM Layout,Delivered,UPI,2:38:01 PM,3:28:01 PM,3:30:01 PM,3:45:01 PM
OD1634,11/25/2024,Marathahalli,Delivered,Online Payment,10:08:45 PM,10:31:45 PM,10:33:45 PM,10:54:45 PM
OD1026,11/16/2024,Jayanagar,Delivered,Credit Card,6:23:04 PM,7:07:04 PM,7:17:04 PM,7:31:04 PM
OD0294,11/5/2024,Malleswaram,Delivered,UPI,5:39:55 PM,6:06:55 PM,6:07:55 PM,6:20:55 PM
OD1168,11/18/2024,Indiranagar,Delivered,COD,5:34:25 PM,6:11:25 PM,6:12:25 PM,6:25:25 PM
OD0233,11/4/2024,Brigade Road,Delivered,COD,4:43:19 PM,5:00:19 PM,5:02:19 PM,5:15:19 PM
OD0637,11/10/2024,Malleswaram,Delivered,COD,9:53:10 PM,10:20:10 PM,10:28:10 PM,10:43:10 PM
OD0574,11/9/2024,Koramangala,Delivered,COD,8:48:19 PM,8:58:19 PM,9:00:19 PM,9:25:19 PM
OD0234,11/4/2024,Whitefield,Delivered,Online Payment,8:01:52 PM,8:14:52 PM,8:28:52 PM,9:21:52 PM
OD0638,11/10/2024,Malleswaram,Delivered,UPI,2:44:00 PM,2:59:00 PM,3:01:00 PM,3:14:00 PM
OD0772,11/12/2024,MG Road,Delivered,Credit Card,8:38:12 AM,9:25:12 AM,9:30:12 AM,9:44:12 AM
OD0639,11/10/2024,Malleswaram,Delivered,Credit Card,11:38:18 PM,11:50:18 PM,11:52:18 PM,12:09:18 AM
OD0073,11/2/2024,Whitefield,Delivered,Online Payment,3:18:10 PM,4:04:10 PM,4:05:10 PM,4:15:10 PM
OD0235,11/4/2024,HSR Layout,Delivered,COD,8:38:58 AM,9:53:58 AM,9:55:58 AM,10:15:58 AM
OD0969,11/15/2024,Koramangala,Delivered,UPI,11:33:11 PM,11:46:11 PM,11:49:11 PM,12:03:11 AM
OD0074,11/2/2024,Koramangala,Delivered,Online Payment,5:25:49 PM,5:42:49 PM,5:44:49 PM,6:00:49 PM
OD0155,11/3/2024,MG Road,Delivered,Credit Card,8:43:01 PM,9:11:01 PM,9:25:01 PM,9:39:01 PM
OD1763,11/27/2024,Marathahalli,Delivered,UPI,10:34:53 PM,11:33:53 PM,11:38:53 PM,11:54:53 PM
OD0906,11/14/2024,Malleswaram,Delivered,COD,1:38:11 PM,2:18:11 PM,2:20:11 PM,2:31:11 PM
OD0156,11/3/2024,MG Road,Delivered,COD,12:01:32 PM,12:24:32 PM,12:25:32 PM,12:39:32 PM
OD0708,11/11/2024,Koramangala,Delivered,Online Payment,8:12:14 AM,8:40:14 AM,8:43:14 AM,8:55:14 AM
OD1764,11/27/2024,Brigade Road,Delivered,UPI,10:03:46 PM,10:14:46 PM,10:17:46 PM,10:35:46 PM
OD1096,11/17/2024,MG Road,Delivered,UPI,8:12:46 PM,8:51:46 PM,8:53:46 PM,9:04:46 PM
OD1896,11/29/2024,Whitefield,Delivered,COD,9:24:04 PM,9:35:04 PM,9:37:04 PM,10:35:04 PM
OD1962,11/30/2024,Jayanagar,Delivered,Online Payment,9:20:02 PM,10:07:02 PM,10:09:02 PM,11:08:02 PM
OD1284,11/20/2024,Koramangala,Delivered,UPI,9:39:19 PM,10:07:19 PM,10:09:19 PM,10:23:19 PM
OD0970,11/15/2024,BTM Layout,Delivered,COD,6:58:08 PM,7:10:08 PM,7:12:08 PM,7:55:08 PM
OD0837,11/2/2024,Malleswaram,Delivered,UPI,9:40:00 AM,9:51:00 AM,9:53:00 AM,10:16:00 AM
OD1097,11/17/2024,Jayanagar,Delivered,UPI,12:46:55 PM,1:08:55 PM,1:09:55 PM,1:21:55 PM
OD1016,11/15/2024,Jayanagar,Cancelled,Not Required,NA,NA,NA,NA
OD1897,11/29/2024,Malleswaram,Delivered,Credit Card,6:33:39 PM,6:49:39 PM,7:02:39 PM,7:15:39 PM
OD0773,11/12/2024,MG Road,Delivered,COD,12:33:26 PM,12:56:26 PM,12:58:26 PM,1:11:26 PM
OD0640,11/10/2024,Whitefield,Delivered,Credit Card,12:29:16 PM,12:53:16 PM,12:55:16 PM,1:06:16 PM
OD0347,11/6/2024,Marathahalli,Delivered,Online Payment,12:41:51 PM,12:51:51 PM,12:53:51 PM,1:05:51 PM
OD0075,11/2/2024,HSR Layout,Delivered,UPI,12:31:04 PM,12:53:04 PM,12:55:04 PM,1:10:04 PM
OD1285,11/20/2024,HSR Layout,Delivered,Online Payment,11:01:51 PM,11:15:51 PM,11:17:51 PM,11:40:51 PM
OD0236,11/4/2024,MG Road,Delivered,Credit Card,4:42:37 PM,5:09:37 PM,5:11:37 PM,5:24:37 PM
OD0157,11/3/2024,HSR Layout,Delivered,Online Payment,5:13:59 PM,5:25:59 PM,5:27:59 PM,5:44:59 PM
OD1898,11/29/2024,HSR Layout,Delivered,COD,3:17:33 PM,3:51:33 PM,3:53:33 PM,4:07:33 PM
OD1027,11/16/2024,Jayanagar,Delivered,COD,12:42:22 PM,1:04:22 PM,1:06:22 PM,1:17:22 PM
OD1286,11/20/2024,HSR Layout,Delivered,UPI,10:21:30 PM,10:49:30 PM,10:51:30 PM,11:03:30 PM
OD1831,11/28/2024,Indiranagar,Delivered,COD,6:38:00 PM,7:24:00 PM,7:26:00 PM,8:07:00 PM
OD1506,11/23/2024,Brigade Road,Delivered,Online Payment,9:26:44 PM,9:50:44 PM,10:08:44 PM,10:27:44 PM
OD1098,11/17/2024,Indiranagar,Delivered,COD,9:35:00 AM,9:47:00 AM,9:49:00 AM,10:14:00 AM
OD1707,11/26/2024,Koramangala,Delivered,Online Payment,3:45:41 PM,4:25:41 PM,4:27:41 PM,4:40:41 PM
OD1832,11/28/2024,Koramangala,Delivered,UPI,2:27:33 PM,2:40:33 PM,2:42:33 PM,2:58:33 PM
OD0838,11/13/2024,MG Road,Delivered,Online Payment,11:05:59 PM,11:27:59 PM,11:29:59 PM,11:41:59 PM
OD0011,11/1/2024,Jayanagar,Delivered,Online Payment,9:03:27 AM,9:31:27 AM,9:33:27 AM,9:50:27 AM
OD0295,11/23/2024,HSR Layout,Delivered,Online Payment,10:52:22 AM,11:08:22 AM,11:10:22 AM,11:29:22 AM
OD1287,11/20/2024,Koramangala,Delivered,Online Payment,8:29:59 AM,8:53:59 AM,8:55:59 AM,9:09:59 AM
OD1028,11/16/2024,Indiranagar,Delivered,Online Payment,1:16:03 PM,1:28:03 PM,1:30:03 PM,1:51:03 PM
OD0575,11/9/2024,BTM Layout,Delivered,Online Payment,5:19:04 PM,5:29:04 PM,5:31:04 PM,5:42:04 PM
OD0237,11/4/2024,Brigade Road,Delivered,Credit Card,12:19:12 PM,12:54:12 PM,12:56:12 PM,1:08:12 PM
OD0971,11/15/2024,MG Road,Delivered,COD,9:26:41 AM,10:08:41 AM,10:18:41 AM,10:31:41 AM
